NUM,PAR,CHAR,TARGET,OOV,#Pred: Ours,#RK: Ours,#RK: iPhone
6571,10,d,guide,,guidance,3697,
6572,10,e,guide,,guide,3698,
6573,10, ,wwf-singapore,oov,.,3699,3512
6574,10,w,wwf-singapore,oov,which,3700,3513
6575,10,w,wwf-singapore,oov,twitter,3701,3514
6576,10,f,wwf-singapore,oov,two-thirds,3702,3515
6577,10,-,wwf-singapore,oov,two-state,3703,3516
6578,10,s,wwf-singapore,oov,two-year,3704,3517
6579,10,i,wwf-singapore,oov,swiss,3705,3518
6580,10,n,wwf-singapore,oov,two-run,3706,3519
6581,10,g,wwf-singapore,oov,swing,3707,3520
6582,10,a,wwf-singapore,oov,swedish,3708,3521
6583,10,p,wwf-singapore,oov,road,3709,3522
6584,10,o,wwf-singapore,oov,and,3710,3523
6585,10,r,wwf-singapore,oov,british,3711,3524
6586,10,e,wwf-singapore,oov,two,3712,3525
6587,10, ,ceo,,and,3713,3526
6588,10,c,ceo,,countries,3714,3527
6589,10,e,ceo,,central,3715,3528
6590,10,o,ceo,,ceo,3716,
6591,10, ,elaine,oov,and,3717,3529
6592,10,e,elaine,oov,eric,3718,3530
6593,10,l,elaine,oov,elizabeth,3719,3531
6594,10,a,elaine,oov,eloquence,3720,3532
6595,10,i,elaine,oov,ellison,3721,3533
6596,10,n,elaine,oov,that,3722,3534
6597,10,e,elaine,oov,copies,3723,3535
6598,10, ,tan,,told,3724,3536
6599,10,t,tan,,testified,3725,3537
6600,10,a,tan,,taiwan,3726,3538
6601,10,n,tan,,france's,3727,3539
6602,10, ,stated,,the,3728,3540
6603,10,s,stated,,smith,3729,3541
6604,10,t,stated,,stated,3730,3542
6605,10,a,stated,,stated,,3543
6606,10,t,stated,,stated,,3544
6607,10,e,stated,,stated,,3545
6608,10,d,stated,,stated,,
6609,10, ,we,,that,3731,3546
6610,10,w,we,,we,3732,3547
6611,10,e,we,,we,,3548
6612,10, ,are,,were,3733,3549
6613,10,a,are,,are,3734,
6614,10,r,are,,are,,
6615,10,e,are,,are,,
6616,10, ,squandering,oov,working,3735,3550
6617,10,s,squandering,oov,seeing,3736,3551
6618,10,q,squandering,oov,saying,3737,3552
6619,10,u,squandering,oov,honored,3738,3553
6620,10,a,squandering,oov,sure,3739,3554
6621,10,n,squandering,oov,squandered,3740,3555
6622,10,d,squandering,oov,non-existent,3741,
6623,10,e,squandering,oov,non-neutral,3742,
6624,10,r,squandering,oov,freedoms,3743,
6625,10,i,squandering,oov,moderates,3744,
6626,10,n,squandering,oov,inaugural,3745,
6627,10,g,squandering,oov,non-matriculating,3746,
6628,10, ,one,,the,3747,3556
6629,10,o,one,,on,3748,3557
6630,10,n,one,,one,3749,3558
6631,10,e,one,,one,,
6632,10, ,of,,of,3750,3559
6633,10,o,of,,of,,
6634,10,f,of,,of,,
6635,10, ,our,,the,3751,3560
6636,10,o,our,,our,3752,
6637,10,u,our,,our,,
6638,10,r,our,,our,,
6639,10, ,greatest,,two,3753,3561
6640,10,g,greatest,,general,3754,3562
6641,10,r,greatest,,greatest,3755,
6642,10,e,greatest,,greatest,,
6643,10,a,greatest,,greatest,,
6644,10,t,greatest,,greatest,,
6645,10,e,greatest,,greatest,,
6646,10,s,greatest,,greatest,,
6647,10,t,greatest,,greatest,,
6648,10, ,natural,,the,3756,3563
6649,10,n,natural,,new,3757,3564
6650,10,a,natural,,national,3758,3565
6651,10,t,natural,,nation,3759,3566
6652,10,u,natural,,natural,3760,
6653,10,r,natural,,natural,,
6654,10,a,natural,,natural,,
6655,10,l,natural,,natural,,
6656,10, ,resources,,disasters,3761,3567
6657,10,r,resources,,resources,3762,
6658,10,e,resources,,resources,,
6659,10,s,resources,,resources,,
6660,10,o,resources,,resources,,
6661,10,u,resources,,resources,,
6662,10,r,resources,,resources,,
6663,10,c,resources,,resources,,
6664,10,e,resources,,resources,,
6665,10,s,resources,,resources,,
6666,10, ,by,,.,3763,3568
6667,10,b,by,,but,3764,3569
6668,10,y,by,,by,3765,
6669,10, ,failing,,the,3766,3570
6670,10,f,failing,,funding,3767,3571
6671,10,a,failing,,facilities,3768,3572
6672,10,i,failing,,failing,3769,3573
6673,10,l,failing,,failing,,
6674,10,i,failing,,failing,,
6675,10,n,failing,,failing,,
6676,10,g,failing,,failing,,
6677,10, ,to,,to,3770,3574
6678,10,t,to,,to,,
6679,10,o,to,,to,,
6680,10, ,manage,,pay,3771,3575
6681,10,m,manage,,make,3772,3576
6682,10,a,manage,,maintain,3773,3577
6683,10,n,manage,,manage,3774,3578
6684,10,a,manage,,manage,,
6685,10,g,manage,,manage,,
6686,10,e,manage,,manage,,
6687,10, ,our,,the,3775,3579
6688,10,o,our,,our,3776,
6689,10,u,our,,our,,
6690,10,r,our,,our,,
6691,10, ,fish,,government,3777,3580
6692,10,f,fish,,family,3778,3581
6693,10,i,fish,,firm,3779,3582
6694,10,s,fish,,fish,3780,3583
6695,10,h,fish,,fish,,
6696,10, ,stocks,,.,3781,3584
6697,10,s,stocks,,so,3782,3585
6698,10,t,stocks,,state,3783,3586
6699,10,o,stocks,,stocks,3784,3587
6700,10,c,stocks,,stocks,,
6701,10,k,stocks,,stocks,,
6702,10,s,stocks,,stocks,,
6703,10, ,sensibly,oov,.,3785,3588
6704,10,s,sensibly,oov,since,3786,3589
6705,10,e,sensibly,oov,sexual,3787,3590
6706,10,n,sensibly,oov,sent,3788,3591
6707,10,s,sensibly,oov,sensitive,3789,3592
6708,10,i,sensibly,oov,sensationalism,3790,3593
6709,10,b,sensibly,oov,sensible,3791,3594
6710,10,l,sensibly,oov,sensational,3792,3595
6711,10,y,sensibly,oov,sensation,3793,
6712,10, ,.,,coming,3794,3596
6713,10,.,.,,.,3795,3597
6714,10, ,as,,the,3796,3598
6715,10,a,as,,and,3797,3599
6716,10,s,as,,as,3798,
6717,10, ,one,,a,3799,3600
6718,10,o,one,,of,3800,3601
6719,10,n,one,,one,3801,3602
6720,10,e,one,,one,,
6721,10, ,of,,of,3802,3603
6722,10,o,of,,of,,
6723,10,f,of,,of,,
6724,10, ,the,,the,3803,3604
6725,10,t,the,,the,,
6726,10,h,the,,the,,
6727,10,e,the,,the,,
6728,10, ,biggest,,most,3804,3605
6729,10,b,biggest,,best,3805,3606
6730,10,i,biggest,,biggest,3806,
6731,10,g,biggest,,biggest,,
6732,10,g,biggest,,biggest,,
6733,10,e,biggest,,biggest,,
6734,10,s,biggest,,biggest,,
6735,10,t,biggest,,biggest,,
6736,10, ,consumers,,links,3807,3607
6737,10,c,consumers,,challenges,3808,3608
6738,10,o,consumers,,conflicting,3809,3609
6739,10,n,consumers,,confusion,3810,3610
6740,10,s,consumers,,consciousness,3811,3611
6741,10,u,consumers,,consumers,3812,
6742,10,m,consumers,,consumers,,
6743,10,e,consumers,,consumers,,
6744,10,r,consumers,,consumers,,
6745,10,s,consumers,,consumers,,
6746,10, ,of,,and,3813,3612
6747,10,o,of,,of,3814,
6748,10,f,of,,of,,
6749,10, ,seafood,oov,the,3815,3613
6750,10,s,seafood,oov,states,3816,3614
6751,10,e,seafood,oov,september,3817,3615
6752,10,a,seafood,oov,seasonal,3818,3616
6753,10,f,seafood,oov,safeguards,3819,3617
6754,10,o,seafood,oov,taxation,3820,
6755,10,o,seafood,oov,favor,3821,
6756,10,d,seafood,oov,favour,3822,
6757,10, ,in,,and,3823,3618
6758,10,i,in,,in,3824,3619
6759,10,n,in,,in,,
6760,10, ,the,,the,3825,3620
6761,10,t,the,,the,,
6762,10,h,the,,the,,
6763,10,e,the,,the,,
6764,10, ,world,,city,3826,3621
6765,10,w,world,,world,3827,
6766,10,o,world,,world,,
6767,10,r,world,,world,,
6768,10,l,world,,world,,
6769,10,d,world,,world,,
6770,10, ,per,,.,3828,3622
6771,10,p,per,,population,3829,3623
6772,10,e,per,,peace,3830,3624
6773,10,r,per,,perhaps,3831,3625
6774,10, ,capita,,good,3832,3626
6775,10,c,capita,,class,3833,3627
6776,10,a,capita,,candidate,3834,3628
6777,10,p,capita,,capacity,3835,3629
6778,10,i,capita,,that,3836,3630
6779,10,t,capita,,month,3837,3631
6780,10,a,capita,,full,3838,3632
6781,10, ,singaporeans,oov,.,3839,3633
6782,10,s,singaporeans,oov,such,3840,3634
6783,10,i,singaporeans,oov,similar,3841,3635
6784,10,n,singaporeans,oov,since,3842,3636
6785,10,g,singaporeans,oov,single,3843,3637
6786,10,a,singaporeans,oov,singapore,3844,3638
6787,10,p,singaporeans,oov,singing,3845,3639
6788,10,o,singaporeans,oov,singh,3846,3640
6789,10,r,singaporeans,oov,singer,3847,3641
6790,10,e,singaporeans,oov,the,3848,3642
6791,10,a,singaporeans,oov,signal,3849,3643
6792,10,n,singaporeans,oov,singers,3850,3644
6793,10,s,singaporeans,oov,techniques,3851,3645
6794,10, ,have,,.,3852,3646
6795,10,h,have,,have,3853,3647
6796,10,a,have,,have,,3648
6797,10,v,have,,have,,
6798,10,e,have,,have,,
6799,10, ,a,,been,3854,3649
6800,10,a,a,,a,3855,
6801,10, ,big,,significant,3856,3650
6802,10,b,big,,better,3857,3651
6803,10,i,big,,big,3858,
6804,10,g,big,,big,,
6805,10, ,role,,deal,3859,3652
6806,10,r,role,,role,3860,3653
6807,10,o,role,,role,,3654
6808,10,l,role,,role,,
6809,10,e,role,,role,,
6810,10, ,to,,in,3861,3655
6811,10,t,to,,to,3862,3656
6812,10,o,to,,to,,
6813,10, ,play,,the,3863,3657
6814,10,p,play,,pay,3864,3658
6815,10,l,play,,play,3865,
6816,10,a,play,,play,,
6817,10,y,play,,play,,
6818,10, ,in,,.,3866,3659
6819,10,i,in,,in,3867,3660
6820,10,n,in,,in,,
6821,10, ,protecting,,the,3868,3661
6822,10,p,protecting,,place,3869,3662
6823,10,r,protecting,,prison,3870,3663
6824,10,o,protecting,,production,3871,3664
6825,10,t,protecting,,protest,3872,3665
6826,10,e,protecting,,protecting,3873,3666
6827,10,c,protecting,,protecting,,3667
6828,10,t,protecting,,protecting,,
6829,10,i,protecting,,protecting,,
6830,10,n,protecting,,protecting,,
6831,10,g,protecting,,protecting,,
6832,10, ,our,,the,3874,3668
6833,10,o,our,,other,3875,
6834,10,u,our,,our,3876,
6835,10,r,our,,our,,
6836,10, ,oceans,,children,3877,3669
6837,10,o,oceans,,own,3878,3670
6838,10,c,oceans,,ocean,3879,3671
6839,10,e,oceans,,oceans,3880,3672
6840,10,a,oceans,,oceans,,
6841,10,n,oceans,,oceans,,
6842,10,s,oceans,,oceans,,
6843,10, ,.,,.,3881,3673
6844,10,.,.,,.,,3674
6845,10, ,the,,the,3882,3675
6846,10,t,the,,the,,
6847,10,h,the,,the,,
6848,10,e,the,,the,,
6849,10, ,seafood,oov,other,3883,3676
6850,10,s,seafood,oov,same,3884,3677
6851,10,e,seafood,oov,second,3885,3678
6852,10,a,seafood,oov,search,3886,3679
6853,10,f,seafood,oov,taxation,3887,3680
6854,10,o,seafood,oov,semacode,3888,
6855,10,o,seafood,oov,favor,3889,
6856,10,d,seafood,oov,favour,3890,
6857,10, ,guide,,team,3891,3681
6858,10,g,guide,,gun,3892,3682
6859,10,u,guide,,guy,3893,3683
6860,10,i,guide,,guide,3894,
6861,10,d,guide,,guide,,
6862,10,e,guide,,guide,,
6863,10, ,empowers,oov,the,3895,3684
6864,10,e,empowers,oov,england,3896,3685
6865,10,m,empowers,oov,empty,3897,3686
6866,10,p,empowers,oov,employees,3898,3687
6867,10,o,empowers,oov,emphasizing,3899,3688
6868,10,w,empowers,oov,emphasized,3900,
6869,10,e,empowers,oov,which,3901,
6870,10,r,empowers,oov,meteorite,3902,
6871,10,s,empowers,oov,jumping,3903,
6872,10, ,everyone,,to,3904,3689
6873,10,e,everyone,,economic,3905,3690
6874,10,v,everyone,,even,3906,3691
6875,10,e,everyone,,every,3907,
6876,10,r,everyone,,everything,3908,
6877,10,y,everyone,,everyone,3909,
6878,10,o,everyone,,everyone,,
6879,10,n,everyone,,everyone,,
6880,10,e,everyone,,everyone,,
6881,10, ,in,,and,3910,3692
6882,10,i,in,,in,3911,3693
6883,10,n,in,,in,,
6884,10, ,the,,the,3912,3694
6885,10,t,the,,the,,
6886,10,h,the,,the,,
6887,10,e,the,,the,,
6888,10, ,supply,,world,3913,3695
6889,10,s,supply,,same,3914,3696
6890,10,u,supply,,sun,3915,3697
6891,10,p,supply,,super,3916,3698
6892,10,p,supply,,supply,3917,
6893,10,l,supply,,supply,,
6894,10,y,supply,,supply,,
6895,10, ,chain,,to,3918,3699
6896,10,c,chain,,.,3919,3700
6897,10,h,chain,,chain,3920,
6898,10,a,chain,,chain,,
6899,10,i,chain,,chain,,
6900,10,n,chain,,chain,,
6901,10, ,to,,.,3921,3701
6902,10,t,to,,to,3922,
6903,10,o,to,,to,,
6904,10, ,make,,be,3923,3702
6905,10,m,make,,maintain,3924,3703
6906,10,a,make,,make,3925,
6907,10,k,make,,make,,
6908,10,e,make,,make,,
6909,10, ,conscious,,a,3926,3704
6910,10,c,conscious,,certain,3927,3705
6911,10,o,conscious,,contact,3928,3706
6912,10,n,conscious,,contributions,3929,3707
6913,10,s,conscious,,constitutional,3930,3708
6914,10,c,conscious,,consciousness,3931,3709
6915,10,i,conscious,,conscious,3932,
6916,10,o,conscious,,conscious,,
6917,10,u,conscious,,conscious,,
6918,10,s,conscious,,conscious,,
6919,10, ,choices,,and,3933,3710
6920,10,c,choices,,choices,3934,3711
6921,10,h,choices,,choices,,
6922,10,o,choices,,choices,,
6923,10,i,choices,,choices,,
6924,10,c,choices,,choices,,
6925,10,e,choices,,choices,,
6926,10,s,choices,,choices,,
6927,10, ,that,,of,3935,3712
6928,10,t,that,,to,3936,3713
6929,10,h,that,,that,3937,
6930,10,a,that,,that,,
6931,10,t,that,,that,,
6932,10, ,prevent,,are,3938,3714
6933,10,p,prevent,,people,3939,3715
6934,10,r,prevent,,prevent,3940,3716
6935,10,e,prevent,,prevent,,3717
6936,10,v,prevent,,prevent,,3718
6937,10,e,prevent,,prevent,,3719
6938,10,n,prevent,,prevent,,
6939,10,t,prevent,,prevent,,
6940,10, ,the,,the,3941,3720
6941,10,t,the,,the,,
6942,10,h,the,,the,,
6943,10,e,the,,the,,
6944,10, ,further,,weapons,3942,3721
6945,10,f,further,,fact,3943,3722
6946,10,u,further,,full,3944,3723
6947,10,r,further,,further,3945,3724
6948,10,t,further,,further,,
6949,10,h,further,,further,,
6950,10,e,further,,further,,
6951,10,r,further,,further,,
6952,10, ,exploitation,,information,3946,3725
6953,10,e,exploitation,,evidence,3947,3726
6954,10,x,exploitation,,extended,3948,3727
6955,10,p,exploitation,,explosion,3949,3728
6956,10,l,exploitation,,explicit,3950,3729
6957,10,o,exploitation,,explosives,3951,3730
6958,10,i,exploitation,,exploitation,3952,
6959,10,t,exploitation,,exploitation,,
6960,10,a,exploitation,,exploitation,,
6961,10,t,exploitation,,exploitation,,
6962,10,i,exploitation,,exploitation,,
6963,10,o,exploitation,,exploitation,,
6964,10,n,exploitation,,exploitation,,
6965,10, ,of,,of,3953,3731
6966,10,o,of,,of,,
6967,10,f,of,,of,,
6968,10, ,fish,,the,3954,3732
6969,10,f,fish,,freedom,3955,3733
6970,10,i,fish,,fire,3956,
6971,10,s,fish,,fish,3957,
6972,10,h,fish,,fish,,
6973,10, ,stocks,,and,3958,3734
6974,10,s,stocks,,spiritual,3959,3735
6975,10,t,stocks,,state,3960,3736
6976,10,o,stocks,,stories,3961,3737
6977,10,c,stocks,,stocks,3962,
6978,10,k,stocks,,stocks,,
6979,10,s,stocks,,stocks,,
6980,10, ,.,,of,3963,3738
6981,10,.,.,,.,3964,3739
6982,10, ,according,,the,3965,3740
6983,10,a,according,,according,3966,3741
6984,10,c,according,,according,,
6985,10,c,according,,according,,
6986,10,o,according,,according,,
6987,10,r,according,,according,,
6988,10,d,according,,according,,
6989,10,i,according,,according,,
6990,10,n,according,,according,,
6991,10,g,according,,according,,
6992,10, ,to,,to,3967,3742
6993,10,t,to,,to,,
6994,10,o,to,,to,,
6995,10, ,the,,the,3968,3743
6996,10,t,the,,the,,
6997,10,h,the,,the,,
6998,10,e,the,,the,,
6999,10, ,wwf,oov,two,3969,3744
7000,10,w,wwf,oov,website,3970,3745
7001,10,w,wwf,oov,www.wikihow.com,3971,3746
7002,10,f,wwf,oov,associated,3972,3747
7003,10, ,an,,the,3973,3748
7004,10,a,an,,and,3974,3749
7005,10,n,an,,an,3975,3750
7006,10, ,average,,officer,3976,3751
7007,10,a,average,,anonymous,3977,3752
7008,10,v,average,,average,3978,3753
7009,10,e,average,,average,,
7010,10,r,average,,average,,
7011,10,a,average,,average,,
7012,10,g,average,,average,,
7013,10,e,average,,average,,
7014,10, ,singaporean,oov,of,3979,3754
7015,10,s,singaporean,oov,source,3980,3755
7016,10,i,singaporean,oov,six,3981,3756
7017,10,n,singaporean,oov,single,3982,3757
7018,10,g,singaporean,oov,song,3983,3758
7019,10,a,singaporean,oov,singapore,3984,3759
7020,10,p,singaporean,oov,singing,3985,3760
7021,10,o,singaporean,oov,singer,3986,3761
7022,10,r,singaporean,oov,unconscious,3987,3762
7023,10,e,singaporean,oov,singh,3988,3763
7024,10,a,singaporean,oov,the,3989,3764
7025,10,n,singaporean,oov,issue,3990,3765
7026,10, ,eats,,and,3991,3766
7027,10,e,eats,,election,3992,3767
7028,10,a,eats,,earlier,3993,3768
7029,10,t,eats,,eaten,3994,3769
7030,10,s,eats,,earmarks,3995,
7031,10, ,22,,of,3996,3770
7032,10,2,22,,2,3997,3771
7033,10,2,22,,220,3998,3772
7034,10, ,about,,of,3999,3773
7035,10,a,about,,and,4000,3774
7036,10,b,about,,about,4001,3775
7037,10,o,about,,about,,
7038,10,u,about,,about,,
7039,10,t,about,,about,,
7040,10, ,48.5,oov,the,4002,3776
7041,10,4,48.5,oov,40,4003,3777
7042,10,8,48.5,oov,48,4004,3778
7043,10,.,48.5,oov,change,4005,3779
7044,10,5,48.5,oov,never,4006,3780
7045,10, ,of,,million,4007,3781
7046,10,o,of,,of,4008,3782
7047,10,f,of,,of,,
7048,10, ,seafood,oov,the,4009,3783
7049,10,s,seafood,oov,similar,4010,3784
7050,10,e,seafood,oov,which,4011,3785
7051,10,a,seafood,oov,seats,4012,3786
7052,10,f,seafood,oov,semacode,4013,
7053,10,o,seafood,oov,taxation,4014,
7054,10,o,seafood,oov,wealthy,4015,
7055,10,d,seafood,oov,theoretically,4016,
7056,10, ,annually,,.,4017,3787
7057,10,a,annually,,and,4018,3788
7058,10,n,annually,,an,4019,3789
7059,10,n,annually,,announced,4020,
7060,10,u,annually,,annually,4021,
7061,10,a,annually,,annually,,
7062,10,l,annually,,annually,,
7063,10,l,annually,,annually,,
7064,10,y,annually,,annually,,
7065,10, ,versus,,.,4022,3790
7066,10,v,versus,,visiting,4023,3791
7067,10,e,versus,,very,4024,3792
7068,10,r,versus,,version,4025,3793
7069,10,s,versus,,versus,4026,
7070,10,u,versus,,versus,,
7071,10,s,versus,,versus,,
7072,10, ,20kg,oov,the,4027,3794
7073,10,2,20kg,oov,2,4028,3795
7074,10,0,20kg,oov,20,4029,3796
7075,10,k,20kg,oov,200,4030,3797
7076,10,g,20kg,oov,209.30.177.37,4031,3798
7077,10, ,44lb,oov,and,4032,3799
7078,10,4,44lb,oov,4,4033,3800
7079,10,4,44lb,oov,unlikely,4034,3801
7080,10,l,44lb,oov,conclude,4035,3802
7081,10,b,44lb,oov,400,4036,3803
7082,10, ,average,,of,4037,3804
7083,10,a,average,,august,4038,3805
7084,10,v,average,,average,4039,3806
7085,10,e,average,,average,,
7086,10,r,average,,average,,
7087,10,a,average,,average,,
7088,10,g,average,,average,,
7089,10,e,average,,average,,
7090,10, ,per,,of,4040,3807
7091,10,p,per,,people,4041,3808
7092,10,e,per,,per,4042,
7093,10,r,per,,per,,
7094,10, ,person,,cent,4043,3809
7095,10,p,person,,person,4044,3810
7096,10,e,person,,person,,
7097,10,r,person,,person,,
7098,10,s,person,,person,,
7099,10,o,person,,person,,
7100,10,n,person,,person,,
7101,10, ,globally,,.,4045,3811
7102,10,g,globally,,going,4046,3812
7103,10,l,globally,,globally,4047,3813
7104,10,o,globally,,globally,,3814
7105,10,b,globally,,globally,,3815
7106,10,a,globally,,globally,,
7107,10,l,globally,,globally,,
7108,10,l,globally,,globally,,
7109,10,y,globally,,globally,,
7110,10, ,.,,.,4048,3816
7111,10,.,.,,.,,3817
7112,11,u,uws,oov,university,4049,3818
7113,11,w,uws,oov,uk,4050,3819
7114,11,s,uws,oov,uk's,4051,3820
7115,11, ,operator,,supporters,4052,3821
7116,11,o,operator,,on,4053,3822
7117,11,p,operator,,operations,4054,3823
7118,11,e,operator,,opening,4055,3824
7119,11,r,operator,,operation,4056,3825
7120,11,a,operator,,operator,4057,3826
7121,11,t,operator,,operator,,3827
7122,11,o,operator,,operator,,3828
7123,11,r,operator,,operator,,
7124,11, ,haw,oov,in,4058,3829
7125,11,h,haw,oov,has,4059,3830
7126,11,a,haw,oov,had,4060,3831
7127,11,w,haw,oov,claimed,4061,3832
7128,11, ,par,,the,4062,3833
7129,11,p,par,,people,4063,3834
7130,11,a,par,,past,4064,3835
7131,11,r,par,,parents,4065,3836
7132,11, ,corporation,,2,4066,3837
7133,11,c,corporation,,city,4067,3838
7134,11,o,corporation,,community,4068,3839
7135,11,r,corporation,,corps,4069,3840
7136,11,p,corporation,,corpses,4070,3841
7137,11,o,corporation,,corporation,4071,3842
7138,11,r,corporation,,corporation,,
7139,11,a,corporation,,corporation,,
7140,11,t,corporation,,corporation,,
7141,11,i,corporation,,corporation,,
7142,11,o,corporation,,corporation,,
7143,11,n,corporation,,corporation,,
7144,11, ,described,,for,4072,3843
7145,11,d,described,,during,4073,3844
7146,11,e,described,,declared,4074,3845
7147,11,s,described,,described,4075,3846
7148,11,c,described,,described,,3847
7149,11,r,described,,described,,
7150,11,i,described,,described,,
7151,11,b,described,,described,,
7152,11,e,described,,described,,
7153,11,d,described,,described,,
7154,11, ,chan,,the,4076,3848
7155,11,c,chan,,conditions,4077,3849
7156,11,h,chan,,charles,4078,3850
7157,11,a,chan,,chaos,4079,3851
7158,11,n,chan,,changing,4080,3852
7159,11, ,as,,as,4081,3853
7160,11,a,as,,as,,3854
7161,11,s,as,,as,,
7162,11, ,a,,a,4082,3855
7163,11,a,a,,a,,
7164,11, ,veteran,,member,4083,3856
7165,11,v,veteran,,vice,4084,3857
7166,11,e,veteran,,very,4085,3858
7167,11,t,veteran,,veto,4086,
7168,11,e,veteran,,veterans,4087,
7169,11,r,veteran,,veteran,4088,
7170,11,a,veteran,,veteran,,
7171,11,n,veteran,,veteran,,
7172,11, ,diver,oov,.,4089,3859
7173,11,d,diver,oov,during,4090,3860
7174,11,i,diver,oov,director,4091,3861
7175,11,v,diver,oov,divided,4092,3862
7176,11,e,diver,oov,didn't,4093,3863
7177,11,r,diver,oov,diversity,4094,
7178,11, ,aquarist,oov,.,4095,3864
7179,11,a,aquarist,oov,and,4096,3865
7180,11,q,aquarist,oov,aquino,4097,3866
7181,11,u,aquarist,oov,aquatic,4098,3867
7182,11,a,aquarist,oov,arguments,4099,3868
7183,11,r,aquarist,oov,quarter,4100,3869
7184,11,i,aquarist,oov,acquaintances,4101,3870
7185,11,s,aquarist,oov,attending,4102,3871
7186,11,t,aquarist,oov,teaching,4103,
7187,11, ,and,,in,4104,3872
7188,11,a,and,,and,4105,
7189,11,n,and,,and,,
7190,11,d,and,,and,,
7191,11, ,animal,,terrorist,4106,3873
7192,11,a,animal,,a,4107,3874
7193,11,n,animal,,an,4108,3875
7194,11,i,animal,,animal,4109,3876
7195,11,m,animal,,animal,,
7196,11,a,animal,,animal,,
7197,11,l,animal,,animal,,
7198,11, ,caregiver,oov,has,4110,3877
7199,11,c,caregiver,oov,can,4111,3878
7200,11,a,caregiver,oov,casualties,4112,3879
7201,11,r,caregiver,oov,cartoon,4113,3880
7202,11,e,caregiver,oov,care,4114,3881
